"customer","customer_country","fraud_flag","timestamp","counterparty","counterparty_country","type","ccy","amount"
"P69485168569757","US","N","2021-05-08 21:33:39",46226466857841,"JP","INVESTMENT","USD","44000"
"P69485168569757","US","N","2021-08-18 03:27:28",46226466857841,,"INVESTMENT","JPY","676946.51"
"P69485168569757","US","N","2021-08-29 02:49:59",46226466857841,"JP","INVESTMENT","JPY","677692.77"
"P69485168569757","US","N","2021-12-13 01:34:23",46226466857841,"JP","INVESTMENT","JPY","676886.61"
"P69485168569757","US","N","2021-01-13 05:11:14",76728192985834,"JP","OTHER","USD","64759.66"
"P69485168569757","US","N","2021-01-13 20:58:52",76728192985834,"JP","OTHER","JPY","6760992.24"
"P69485168569757","US","N","2021-01-30 07:25:31",76728192985834,"JP","OTHER","USD","64689.75"
"P69485168569757","US","N","2021-02-11 11:09:23",76728192985834,"JP","OTHER","USD","64851.15"
"P69485168569757","US","N","2021-02-22 08:45:15",76728192985834,"JP","OTHER","JPY","6760874.31"
"P69485168569757","US","N","2021-02-26 11:33:43",76728192985834,"JP","OTHER","USD","64845.61"
"P69485168569757","US","N","2021-03-13 06:41:51",76728192985834,,"OTHER","USD","64792.04"
"P69485168569757","US","N","2021-03-26 18:39:21",76728192985834,"JP","OTHER","USD","65047.34"
"P69485168569757","US","N","2021-04-12 04:34:36",76728192985834,"JP","OTHER","JPY","6760345.07"
"P69485168569757","US","N","2021-05-26 01:39:56",76728192985834,"JP","OTHER","JPY","6758761.3"
"P69485168569757","US","N","2021-07-13 09:43:33",76728192985834,"JP","OTHER","USD","64789.61"
"P69485168569757","US","N","2021-07-29 02:15:16",76728192985834,"JP","OTHER","USD","64798.73"
"P69485168569757","US","N","2021-07-31 08:01:53",76728192985834,"JP","OTHER","USD","64640.95"
"P69485168569757","US","N","2021-07-31 19:01:10",76728192985834,"JP","OTHER","JPY","6758786.76"
"P69485168569757","US","N","2021-08-15 02:31:46",76728192985834,,"OTHER","USD","65079.61"
"P69485168569757","US","N","2021-08-30 19:38:13",76728192985834,"JP","OTHER","JPY","6,752,537.52"
"P69485168569757","US","Y","2021-01-29 12:40:44",76728192985834,,"PAYMENT","JPY","3,600,000"
"P69485168569757","US","N","2021-02-02 23:53:45",76728192985834,"JP","PAYMENT","JPY","3700000"
"P69485168569757","US","N","2021-02-06 01:29:18",76728192985834,"JP","PAYMENT","SGD","3646843.41"
"P69485168569757","US","N","2021-02-11 21:26:50",76728192985834,"JP","PAYMENT","USD","49178.73"
"P69485168569757","US","N","2021-02-25 22:44:49",76728192985834,"JP","PAYMENT","USD","49084.54"
"P69485168569757","US","N","2021-04-11 04:50:25",76728192985834,"JP","PAYMENT","USD","49337.09"
"P69485168569757","US","N","2021-04-19 02:52:14",76728192985834,,"PAYMENT","JPY","3646598.57"
"P69485168569757","US","N","2021-06-15 22:45:13",76728192985834,"JP","PAYMENT","INR","49409.42"
"P69485168569757","US","N","2021-06-21 03:10:36",46226466857841,"JP","PAYMENT","USD","678460.19"
"P69485168569757","US","N","2021-06-22 07:06:36",76728192985834,,"PAYMENT","USD","49256.33"
"P69485168569757","US","N","2021-06-22 20:02:43",76728192985834,"JP","PAYMENT","USD","48803.38"
"P69485168569757","US","N","2021-09-16 23:21:59",76728192985834,"JP","PAYMENT","JPY","3648729.49"
"P69485168569757","US","N","2021-09-23 20:29:50",76728192985834,"JP","PAYMENT","USD","49078.12"
"P69485168569757","US","Y","2021-09-23 20:29:50",76728192985834,,"PAYMENT","USD","60000"
"P69485168569757","US","Y","2021-10-26 16:53:00",76728192985834,"JP","PAYMENT","JPY","3600000"
"P69485168569757","US","Y","2021-11-22 23:29:07",76728192985834,"JP","PAYMENT","USD","$60,000"
"P69485168569757","US","N","2021-11-25 21:21:43",76728192985834,"JP","PAYMENT","JPY","3648625.22"
"P69485168569757","US","N","2021-04-03 18:17:09",46226466857841,"JP","TT","USD","20441.37"
"P69485168569757","US","N","2021-05-19 00:51:30",46226466857841,"JP","TT","USD","20000"
"P69485168569757","US","N","2021-05-23 04:29:49",46226466857841,"JP","TT","HKD","9281212.65"
"P69485168569757","US","N","2021-12-17 05:14:31",46226466857841,"JP","TT","JPY","9279665.99"
"P71166168797394","SG","N","2021-01-12 12:15:41",31785463453712,,"BILLING","BRL","151813.54"
"P71166168797394","SG","N","2021-03-17 13:55:50",31785463453712,"BR","BILLING","BRL","152279.9"
"P71166168797394","SG","N","2021-03-22 15:53:44",31785463453712,"BR","BILLING","SGD","22619.34"
"P71166168797394","SG","N","2021-03-25 15:22:49",31785463453712,"BR","BILLING","SGD","22433.36"
"P71166168797394","SG","N","2021-04-11 16:41:11",31785463453712,"BR","BILLING","BRL","152000"
"P71166168797394","SG","N","2021-05-06 22:53:14",31785463453712,,"BILLING","BRL","152165.26"
"P71166168797394","SG","N","2021-05-16 07:58:32",31785463453712,"BR","BILLING","BRL","151777.49"
"P71166168797394","SG","N","2021-06-28 12:48:39",31785463453712,"BR","BILLING","SGD","22635.73"
"P71166168797394","SG","N","2021-08-17 12:36:00",31785463453712,"BR","BILLING","BRL","151784.22"
"P71166168797394","SG","N","2021-09-09 06:55:28",31785463453712,,"BILLING","BRL","152126.32"
"P71166168797394","SG","N","2021-09-14 08:15:19",31785463453712,"BR","BILLING","BRL","151,951.15"
"P71166168797394","SG","N","2021-10-11 11:35:16",31785463453712,"BR","BILLING","BRL","151,762.17"
"P71166168797394","SG","N","2021-10-30 09:10:34",31785463453712,"BR","BILLING","BRL","151580.84"
"P71166168797394","SG","N","2021-11-06 12:56:23",31785463453712,"BR","BILLING","SGD","22435.27"
"P71166168797394","SG","N","2021-11-16 12:35:36",31785463453712,"BR","INVESTMENT","CNY","151709.53"
"P71166168797394","SG","N","2021-02-02 12:14:02",31785463453712,,"TT","BRL","368856.35"
"P71166168797394","SG","N","2021-02-03 11:07:29",31785463453712,"BR","TT","BRL","369522.41"
"P71166168797394","SG","N","2021-02-17 06:41:24",31785463453712,"BR","TT","HKD","369413.7"
"P71166168797394","SG","N","2021-03-08 08:14:35",31785463453712,"BR","TT","SGD","67100"
"P71166168797394","SG","N","2021-09-19 14:39:06",31785463453712,"BR","TT","SGD","67378.56"
"P71166168797394","SG","N","2021-10-18 19:54:31",31785463453712,"BR","TT","SGD","67356.02"
"P71166168797394","SG","N","2021-02-17 07:40:24",48916538326823,"JP","PAYMENT","SGD","4951.58"
"P71166168797394","SG","N","2021-04-09 12:12:09",48916538326823,"JP","PAYMENT","SGD","5026.19"
"P71166168797394","SG","N","2021-05-05 20:45:50",48916538326823,"JP","PAYMENT","SGD","4813.58"
"P71166168797394","SG","N","2021-06-18 11:17:46",48916538326823,,"PAYMENT","SGD","5100"
"P71166168797394","SG","N","2021-08-20 07:01:32",48916538326823,"JP","PAYMENT","SGD","4999.81"
"P71166168797394","SG","N","2021-09-03 18:24:01",48916538326823,"JP","PAYMENT","SGD","4936.56"
"P71166168797394","SG","N","2021-09-13 14:20:22",48916538326823,"JP","PAYMENT","JPY","5881167.54"
"P71166168797394","SG","N","2021-10-06 18:06:18",48916538326823,,"PAYMENT","JPY","5881439.92"
"P71166168797394","SG","N","2021-11-24 05:05:06",48916538326823,"JP","PAYMENT","JPY","5879376.85"
"P71166168797394","SG","N","2021-11-30 17:45:56",48916538326823,"JP","PAYMENT","JPY","5886742.79"
"P71166168797394","SG","N","2021-12-20 17:28:58",48916538326823,"JP","PAYMENT","JPY","5883211.76"
"P71166168797394","SG","N","2021-01-01 10:27:37",48916538326823,"JP","TT","SGD","$14,886.77"
"P71166168797394","SG","N","2021-01-23 08:46:10",48916538326823,"JP","TT","JPY","9200520.2"
"P71166168797394","SG","N","2021-02-06 18:24:47",48916538326823,,"TT","JPY","9,202,311.92"
"P71166168797394","SG","N","2021-02-27 11:13:13",48916538326823,"JP","TT","INR","9196739.93"
"P71166168797394","SG","N","2021-04-07 19:09:33",48916538326823,"JP","TT","JPY","9195766.5"
"P71166168797394","SG","N","2021-05-17 06:50:44",48916538326823,"JP","TT","JPY","9199839.31"
"P71166168797394","SG","N","2021-06-01 19:59:56",48916538326823,"JP","TT","SGD","14990.43"
"P71166168797394","SG","N","2021-08-04 00:55:16",48916538326823,"JP","TT","JPY","9197596.01"
"P71166168797394","SG","N","2021-08-16 07:58:59",48916538326823,"JP","TT","SGD","14956.26"
"P71166168797394","SG","N","2021-09-16 19:19:23",48916538326823,,"TT","JPY","9199332.45"
"P71166168797394","SG","N","2021-11-24 16:36:03",48916538326823,"JP","TT","SGD","15002.33"
"P71166168797394","SG","N","2021-11-27 22:52:28",48916538326823,"JP","TT","SGD","15253.1"
"P71166168797394","SG","N","2021-12-07 18:19:06",48916538326823,"JP","TT","JPY","9196850.16"
"P71166168797394","SG","N","2021-04-15 20:41:34",81995297471496,"SG","BILLING","SGD","54047.41"
"P71166168797394","SG","N","2021-04-28 01:15:34",81995297471496,"SG","BILLING","SGD","54054.57"
"P71166168797394","SG","N","2021-05-24 11:07:16",81995297471496,"SG","BILLING","SGD","54032.56"
"P71166168797394","SG","N","2021-07-22 07:23:45",81995297471496,"SG","BILLING","SGD","53860.66"
"P71166168797394","SG","N","2021-09-05 09:45:00",81995297471496,,"BILLING","SGD","54085.96"
"P71166168797394","SG","N","2021-09-11 14:17:55",81995297471496,"SG","BILLING","SGD","53931.84"
"P71166168797394","SG","N","2021-10-05 21:45:34",81995297471496,"SG","BILLING","SGD","54036.23"
"P71166168797394","SG","N","2021-10-22 15:38:14",81995297471496,"SG","BILLING","SGD","54050.73"
"P71166168797394","SG","N","2021-11-28 14:58:36",81995297471496,"SG","BILLING","SGD","53871.47"
"P71166168797394","SG","N","2021-12-07 16:38:55",81995297471496,"SG","BILLING","SGD","53922.54"
"P71166168797394","SG","N","2021-01-10 19:46:57",81995297471496,,"INTEREST","SGD","84175.59"
"P71166168797394","SG","N","2021-02-23 08:34:36",81995297471496,"SG","INTEREST","SGD","84036.72"
"P71166168797394","SG","N","2021-03-05 10:15:03",81995297471496,"SG","INTEREST","SGD","84795.22"
"P71166168797394","SG","N","2021-04-09 16:43:33",81995297471496,"SG","INTEREST","SGD","84940.95"
"P71166168797394","SG","N","2021-07-05 15:10:07",81995297471496,,"INTEREST","SGD","84738.26"
"P71166168797394","SG","N","2021-11-09 18:46:28",81995297471496,"SG","INTEREST","GBP","84342.32"
"P71166168797394","SG","N","2021-11-12 19:13:00",81995297471496,"SG","INTEREST","SGD","84972.92"
"P71166168797394","SG","N","2021-11-20 10:50:51",81995297471496,"SG","INTEREST","SGD","$84,276.75"
"P71166168797394","SG","N","2021-11-28 16:46:05",81995297471496,"SG","INTEREST","SGD","$84,615.69"
"P71166168797394","SG","N","2021-09-22 05:45:23",81995297471496,"SG","TRANSFER","INR","85000"
"P71166168797394","SG","N","2021-03-30 11:34:51",68291828539464,"UK","DIVIDEND","JPY","25400"
"P71166168797394","SG","N","2021-05-18 12:43:31",68291828539464,"UK","TRANSFER","GBP","47390.87"
"P71166168797394","SG","N","2021-10-27 09:09:04",68291828539464,"UK","TRANSFER","GBP","47779.29"
"P71166168797394","SG","N","2021-12-17 19:20:29",68291828539464,,"TRANSFER","SGD","37327.81"
"P71166168797394","SG","N","2021-03-18 05:03:36",68291828539464,"UK","TT","SGD","95502.61"
"P71166168797394","SG","N","2021-08-24 14:50:39",68291828539464,"UK","TT","SGD","95966.04"
"P71166168797394","SG","N","2021-11-29 10:26:44",68291828539464,"UK","TT","GBP","£26000"
"P74413363233298","SG","N","2021-08-17 19:28:18",88937738629962,"DE","DIVIDEND","EUR","58356.69"
"P74413363233298","SG","N","2021-05-26 12:59:58",88937738629962,"DE","TRANSFER","EUR","60068.19"
"P74413363233298","SG","N","2021-06-11 12:47:24",88937738629962,"DE","TRANSFER","CNY","504176.6"
"P74413363233298","SG","N","2021-06-13 15:42:53",88937738629962,"DE","TRANSFER","CNY","502600.04"
"P74413363233298","SG","N","2021-11-29 18:34:16",88937738629962,"DE","TRANSFER","EUR","59817.39"
"P74413363233298","SG","N","2021-01-04 09:39:24",96181261335755,"SG","DIVIDEND","SGD","68228.94"
"P74413363233298","SG","N","2021-03-15 17:54:13",96181261335755,"SG","DIVIDEND","SGD","67939.05"
"P74413363233298","SG","N","2021-05-11 17:18:32",96181261335755,"SG","DIVIDEND","SGD","68279.73"
"P74413363233298","SG","N","2021-06-16 11:43:54",96181261335755,"SG","DIVIDEND","SGD","68054.82"
"P74413363233298","SG","N","2021-11-09 08:34:45",96181261335755,"SG","DIVIDEND","SGD","68245.97"
"P74413363233298","SG","N","2021-07-30 18:28:10",96181261335755,,"INTEREST","CNY","61449.87"
"P74413363233298","SG","N","2021-09-02 02:42:24",96181261335755,"SG","INVESTMENT","EUR","61480.67"
"P74413363233298","SG","N","2021-01-10 15:20:14",96181261335755,"SG","TT","SGD","61110.46"
"P74413363233298","SG","N","2021-02-24 19:42:11",96181261335755,,"TT","SGD","61186.28"
"P74413363233298","SG","N","2021-02-25 13:13:40",96181261335755,"SG","TT","SGD","61256.76"
"P74413363233298","SG","N","2021-03-03 10:31:07",96181261335755,"SG","TT","SGD","61465.87"
"P74413363233298","SG","N","2021-03-15 13:48:53",96181261335755,"SG","TT","SGD","61450.18"
"P74413363233298","SG","N","2021-03-17 12:48:16",96181261335755,"SG","TT","SGD","60805.88"
"P74413363233298","SG","N","2021-03-27 09:11:46",96181261335755,"SG","TT","CNY","61540.96"
"P74413363233298","SG","N","2021-04-13 17:49:46",96181261335755,"SG","TT","SGD","61230.06"
"P74413363233298","SG","N","2021-04-22 08:41:59",96181261335755,,"TT","SGD","61223.14"
"P74413363233298","SG","N","2021-06-20 10:38:53",96181261335755,"SG","TT","SGD","61765.1"
"P74413363233298","SG","N","2021-10-12 18:56:00",96181261335755,"SG","TT","SGD","61477.75"
"P74413363233298","SG","N","2021-11-06 04:33:57",96181261335755,"SG","TT","SGD","61361.91"
"P74413363233298","SG","N","2021-11-28 15:51:55",96181261335755,"SG","TT","SGD","61294.71"
"P74413363233298","SG","N","2021-01-29 07:58:05",21872767598617,"UK","BILLING","GBP","£9,816.23"
"P74413363233298","SG","N","2021-02-21 04:46:12",21872767598617,"UK","BILLING","JPY","1013278.33"
"P74413363233298","SG","N","2021-04-06 10:19:26",21872767598617,"UK","BILLING","JPY","1010000"
"P74413363233298","SG","N","2021-04-10 07:02:31",21872767598617,"UK","BILLING","SGD","48659.27"
"P74413363233298","SG","N","2021-05-19 13:53:59",21872767598617,"UK","BILLING","JPY","1010000"
"P74413363233298","SG","N","2021-05-24 02:39:02",21872767598617,"UK","BILLING","SGD","48556.64"
"P74413363233298","SG","N","2021-06-29 17:57:36",21872767598617,"UK","BILLING","JPY","1014197.09"
"P74413363233298","SG","N","2021-12-10 14:28:13",21872767598617,"UK","BILLING","GBP","9966.31"
"P74413363233298","SG","N","2021-12-22 18:57:54",21872767598617,"UK","BILLING","SGD","48344.56"
"P74413363233298","SG","N","2021-09-26 16:11:19",21872767598617,,"INVESTMENT","BRL","48486.16"
"P74413363233298","SG","N","2021-12-06 08:46:53",21872767598617,"UK","OTHER","USD","1014349.8"
"P74413363233298","SG","N","2021-01-04 03:26:45",21872767598617,"UK","TT","GBP","41133.65"
"P74413363233298","SG","N","2021-03-23 15:43:53",21872767598617,"UK","TT","GBP","41191.05"
"P74413363233298","SG","N","2021-07-12 11:56:43",21872767598617,"UK","TT","GBP","40956.92"
"P74413363233298","SG","N","2021-09-10 15:16:22",21872767598617,"UK","TT","SGD","17677.77"
"P74413363233298","SG","N","2021-09-15 06:56:08",21872767598617,,"TT","JPY","8945000"
"P74413363233298","SG","N","2021-09-16 05:07:35",21872767598617,"UK","TT","GBP","40622.17"
"P74413363233298","SG","N","2021-09-27 09:49:56",21872767598617,"UK","TT","GBP","41000"
"P74413363233298","SG","N","2021-09-29 09:15:14",21872767598617,"UK","TT","SGD","17691.54"
"P74413363233298","SG","N","2021-12-30 12:42:26",21872767598617,"UK","TT","GBP","40811.02"
"P74413363233298","SG","N","2021-03-15 07:22:57",87212575397292,"US","BILLING","SGD","107947.16"
"P74413363233298","SG","N","2021-05-24 23:50:03",87212575397292,"US","BILLING","SGD","107575.05"
"P74413363233298","SG","N","2021-06-25 02:40:58",87212575397292,"US","BILLING","SGD","107379.47"
"P74413363233298","SG","N","2021-06-26 21:53:43",87212575397292,,"BILLING","USD","20828.42"
"P74413363233298","SG","N","2021-07-16 01:48:08",87212575397292,"US","BILLING","USD","20652.86"
"P74413363233298","SG","N","2021-08-05 20:27:40",87212575397292,"US","BILLING","SGD","108165.89"
"P74413363233298","SG","N","2021-08-29 21:35:13",87212575397292,"US","BILLING","SGD","107901.18"
"P74413363233298","SG","N","2021-09-23 19:44:41",87212575397292,"USA","BILLING","USD","20933.5"
"P74413363233298","SG","N","2021-10-22 13:47:09",87212575397292,"US","BILLING","USD","21000"
"P74413363233298","SG","N","2021-10-31 21:10:37",87212575397292,,"BILLING","SGD","108013.73"
"P74413363233298","SG","N","2021-12-25 07:00:01",87212575397292,"US","BILLING","USD","20848.37"
"P74413363233298","SG","N","2021-07-11 20:02:04",87212575397292,"US","DIVIDEND","GBP","£20,593.01"
"P74413363233298","SG","N","2021-04-02 14:04:37",87212575397292,"US","INTEREST","CNY","107444.35"
"P74413363233298","SG","N","2021-05-20 12:32:36",87212575397292,"US","OTHER","USD","108159.81"
"P74413363233298","SG","N","2021-07-04 08:17:41",87212575397292,"US","OTHER","EUR","61501.28"
"P74413363233298","SG","N","2021-02-15 13:12:50",87212575397292,"US","PAYMENT","SGD","61581.48"
"P74413363233298","SG","N","2021-05-21 20:35:29",87212575397292,"US","PAYMENT","SGD","61698.29"
"P74413363233298","SG","N","2021-05-23 13:49:54",87212575397292,"US","PAYMENT","SGD","61692.87"
"P74413363233298","SG","N","2021-06-13 19:18:50",87212575397292,,"PAYMENT","SGD","61635.73"
"P74413363233298","SG","N","2021-08-25 23:28:58",87212575397292,"US","PAYMENT","USD","14188.77"
"P74413363233298","SG","N","2021-09-04 16:28:02",87212575397292,"US","PAYMENT","USD","14289.28"
"P74413363233298","SG","N","2021-09-19 22:04:50",87212575397292,"US","PAYMENT","USD","14105.09"
"P74413363233298","SG","N","2021-09-28 06:04:26",87212575397292,"US","PAYMENT","USD","13976.72"
"P74413363233298","SG","N","2021-11-05 18:10:59",87212575397292,"US","PAYMENT","USD","14302.32"
"P74413363233298","SG","N","2021-11-24 12:50:26",87212575397292,"US","PAYMENT","SGD","61806.02"
"P76866373858451","UK","N","2021-01-25 15:54:47",88585964596949,,"PAYMENT","EUR","69117.92"
"P76866373858451","UK","N","2021-02-04 18:27:31",88585964596949,"CN","PAYMENT","GBP","9224.06"
"P76866373858451","UK","N","2021-02-15 00:16:21",88585964596949,"CN","PAYMENT","SGD","9191.81"
"P76866373858451","UK","N","2021-03-01 03:32:38",88585964596949,,"PAYMENT","GBP","9260.02"
"P76866373858451","UK","N","2021-04-20 22:15:22",88585964596949,"CN","PAYMENT","GBP","9182.79"
"P76866373858451","UK","N","2021-05-11 05:18:39",88585964596949,"CN","PAYMENT","USD","9195.56"
"P76866373858451","UK","Y","2021-05-23 18:06:45",88585964596949,"CN","PAYMENT","GBP","88410.18"
"P76866373858451","UK","Y","2021-05-23 22:47:26",88585964596949,"CN","PAYMENT","GBP","67540.53"
"P76866373858451","UK","N","2021-08-27 16:26:52",88585964596949,"CN","PAYMENT","EUR","68904.57"
"P76866373858451","UK","N","2021-09-04 21:08:03",88585964596949,"CN","PAYMENT","EUR","68679.59"
"P76866373858451","UK","N","2021-09-07 16:41:20",88585964596949,"CN","PAYMENT","EUR","69134.22"
"P76866373858451","UK","N","2021-10-05 15:40:21",88585964596949,"CN","PAYMENT","GBP","9172.55"
"P76866373858451","UK","N","2021-10-30 16:35:09",88585964596949,"CN","PAYMENT","GBP","9356.24"
"P76866373858451","UK","N","2021-10-30 21:37:00",88585964596949,"CN","PAYMENT","CNY","279161.29"
"P76866373858451","UK","N","2021-11-15 21:06:17",88585964596949,"CN","PAYMENT","CNY","279277.61"
"P76866373858451","UK","N","2021-02-08 22:31:23",88585964596949,"CN","TRANSFER","EUR","6258.82"
"P76866373858451","UK","N","2021-03-13 21:47:04",88585964596949,"CN","TRANSFER","EUR","6010.92"
"P76866373858451","UK","N","2021-03-18 22:53:12",88585964596949,"CN","TRANSFER","GBP","35872.55"
"P76866373858451","UK","N","2021-03-21 00:10:23",88585964596949,"CN","TRANSFER","EUR","6037.12"
"P76866373858451","UK","N","2021-04-08 22:10:35",88585964596949,"CN","TRANSFER","EUR","6166.64"
"P76866373858451","UK","N","2021-04-30 02:19:19",88585964596949,,"TRANSFER","GBP","£35,909.83"
"P76866373858451","UK","N","2021-05-20 14:53:27",88585964596949,"CN","TRANSFER","EUR","6232.79"
"P76866373858451","UK","N","2021-05-29 15:58:36",88585964596949,"CN","TRANSFER","EUR","6102.74"
"P76866373858451","UK","N","2021-06-12 04:45:45",88585964596949,"CN","TRANSFER","EUR","6225.86"
"P76866373858451","UK","N","2021-07-20 12:25:12",88585964596949,"CN","TRANSFER","GBP","35950.29"
"P76866373858451","UK","N","2021-08-25 19:55:00",88585964596949,"CN","TRANSFER","CNY","68078.51"
"P76866373858451","UK","N","2021-09-09 18:53:07",88585964596949,"CN","TRANSFER","CNY","68182.17"
"P76866373858451","UK","N","2021-02-16 18:25:17",49882633172697,"JP","BILLING","JPY","7378658.5"
"P76866373858451","UK","N","2021-03-10 07:13:26",49882633172697,"JP","BILLING","JPY","7383035.71"
"P76866373858451","UK","N","2021-04-12 00:12:25",49882633172697,"JP","BILLING","JPY","7380671.93"
"P76866373858451","UK","N","2021-04-13 11:10:44",49882633172697,"JP","BILLING","GBP","25831.16"
"P76866373858451","UK","N","2021-04-25 15:26:53",49882633172697,"JP","BILLING","JPY","7379839.74"
"P76866373858451","UK","N","2021-07-29 20:05:52",49882633172697,"JP","BILLING","GBP","25905.94"
"P76866373858451","UK","N","2021-10-07 03:22:26",49882633172697,,"BILLING","JPY","7383971.27"
"P76866373858451","UK","N","2021-11-04 22:46:14",49882633172697,"JP","BILLING","JPY","7380786.28"
"P76866373858451","UK","N","2021-07-03 19:18:16",64865747634565,"JP","DIVIDEND","GBP","10663.47"
"P76866373858451","UK","N","2021-06-01 01:42:47",49882633172697,"JP","PAYMENT","JPY","4569273.24"
"P76866373858451","UK","N","2021-06-07 16:22:58",49882633172697,"JP","PAYMENT","GBP","£12,872.56"
"P76866373858451","UK","N","2021-08-06 23:59:40",49882633172697,"JP","PAYMENT","GBP","13006.65"
"P76866373858451","UK","N","2021-08-09 09:39:15",49882633172697,,"PAYMENT","JPY","4570057.01"
"P76866373858451","UK","N","2021-08-29 02:06:44",49882633172697,"JP","PAYMENT","HKD","12858.62"
"P76866373858451","UK","N","2021-08-29 20:32:05",49882633172697,"JP","PAYMENT","GBP","£12,876.73"
"P76866373858451","UK","N","2021-09-04 03:16:28",49882633172697,"JP","PAYMENT","GBP","12838.37"
"P76866373858451","UK","N","2021-10-10 22:07:44",49882633172697,"JP","PAYMENT","GBP","13139.83"
"P76866373858451","UK","N","2021-10-15 00:48:57",49882633172697,"JP","PAYMENT","GBP","12825.85"
"P76866373858451","UK","N","2021-12-02 16:14:05",49882633172697,"JP","PAYMENT","JPY","4571000"
"P79128454694118","SG","N","2021-04-22 18:53:43",22785291144759,"BR","BILLING","BRL","102010.6"
"P79128454694118","SG","N","2021-04-23 23:03:15",22785291144759,"BR","BILLING","BRL","102091.8"
"P79128454694118","SG","N","2021-05-22 18:01:12",22785291144759,"BR","BILLING","SGD","8760.48"
"P79128454694118","SG","N","2021-05-31 13:33:42",22785291144759,"BR","BILLING","BRL","101729.41"
"P79128454694118","SG","N","2021-06-04 16:31:32",22785291144759,"BR","BILLING","SGD","8833.94"
"P79128454694118","SG","N","2021-07-23 12:03:19",22785291144759,"BR","BILLING","SGD","8700.18"
"P79128454694118","SG","N","2021-11-28 12:48:39",22785291144759,"BR","DIVIDEND","JPY","97262.37"
"P79128454694118","SG","N","2021-03-08 11:09:56",22785291144759,"BR","OTHER","SGD","62531.03"
"P79128454694118","SG","N","2021-03-17 18:53:11",22785291144759,"BR","OTHER","SGD","62019.46"
"P79128454694118","SG","N","2021-03-24 10:40:12",22785291144759,,"OTHER","GBP","62377.85"
"P79128454694118","SG","N","2021-04-06 03:56:58",22785291144759,"BR","OTHER","BRL","97942.34"
"P79128454694118","SG","N","2021-04-28 22:56:26",22785291144759,"BR","OTHER","SGD","62269.14"
"P79128454694118","SG","N","2021-06-13 09:25:52",22785291144759,"BR","OTHER","SGD","$62,000"
"P79128454694118","SG","N","2021-06-26 03:10:06",22785291144759,,"OTHER","BRL","97918.51"
"P79128454694118","SG","N","2021-08-18 07:57:19",22785291144759,"BR","OTHER","SGD","62378.77"
"P79128454694118","SG","N","2021-08-23 15:12:57",22785291144759,"BR","OTHER","SGD","62493.33"
"P79128454694118","SG","N","2021-09-12 22:13:00",22785291144759,"BR","OTHER","BRL","97909.13"
"P79128454694118","SG","N","2021-09-18 09:34:42",22785291144759,"BR","OTHER","BRL","97114.12"
"P79128454694118","SG","N","2021-10-09 11:39:10",22785291144759,"BR","OTHER","SGD","62072.45"
"P79128454694118","SG","N","2021-06-03 16:24:58",22785291144759,"BR","TRANSFER","HKD","98259.67"
"P79128454694118","SG","N","2021-05-16 20:29:51",22785291144759,"BR","TT","INR","62255.29"
"P79128454694118","SG","N","2021-06-01 07:21:16",78352712912953,"CN","BILLING","USD","82015.11"
"P79128454694118","SG","N","2021-02-08 19:14:08",29276119234152,"CN","DIVIDEND","SGD","27520.35"
"P79128454694118","SG","N","2021-03-24 15:13:41",29276119234152,,"DIVIDEND","CNY","26553.19"
"P79128454694118","SG","N","2021-04-29 05:33:16",29276119234152,"CN","DIVIDEND","SGD","27341.44"
"P79128454694118","SG","N","2021-06-29 20:50:17",29276119234152,"CN","DIVIDEND","CNY","26143.34"
"P79128454694118","SG","N","2021-08-20 09:37:07",29276119234152,"CN","DIVIDEND","SGD","27528.46"
"P79128454694118","SG","N","2021-08-24 21:08:48",29276119234152,"CN","DIVIDEND","CNY","26252.39"
"P79128454694118","SG","N","2021-09-15 02:21:24",29276119234152,"CN","DIVIDEND","SGD","27484.28"
"P79128454694118","SG","N","2021-09-17 19:10:32",29276119234152,"CN","DIVIDEND","SGD","27259.81"
"P79128454694118","SG","N","2021-11-07 16:27:33",29276119234152,"CN","DIVIDEND","SGD","27889.23"
"P79128454694118","SG","N","2021-11-20 09:31:43",29276119234152,"CN","DIVIDEND","CNY","26129.15"
"P79128454694118","SG","N","2021-11-21 08:42:36",29276119234152,,"DIVIDEND","CNY","26178.16"
"P79128454694118","SG","N","2021-12-07 07:07:23",29276119234152,"CN","DIVIDEND","SGD","27490.45"
"P79128454694118","SG","N","2021-01-22 10:54:45",29276119234152,"CN","OTHER","SGD","20755.41"
"P79128454694118","SG","N","2021-01-22 12:55:51",29276119234152,"CN","OTHER","SGD","20541.97"
"P79128454694118","SG","N","2021-01-23 09:36:42",29276119234152,"CN","OTHER","CNY","131,924.13"
"P79128454694118","SG","N","2021-01-28 08:46:38",29276119234152,"CN","OTHER","CNY","131527.18"
"P79128454694118","SG","N","2021-02-07 18:32:46",29276119234152,"CN","OTHER","CNY","131796.13"
"P79128454694118","SG","N","2021-04-26 10:16:32",29276119234152,"CN","OTHER","CNY","131830.44"
"P79128454694118","SG","N","2021-05-19 12:30:11",29276119234152,"CN","OTHER","SGD","20,439.88"
"P79128454694118","SG","N","2021-05-27 08:48:56",29276119234152,,"OTHER","CNY","132049.2"
"P79128454694118","SG","N","2021-06-13 08:27:00",29276119234152,"CN","OTHER","SGD","20503.55"
"P79128454694118","SG","N","2021-07-11 22:56:51",29276119234152,"CN","OTHER","SGD","20460.13"
